date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:48:02	106552/106552	---M--	200	added ('OK')	image/jpeg	etag:%220x8DC4E91F39CB15B%22	https://nieus2prodazstg01.blob.core.windows.net/cdr-prod/images/librariesprovider3/design-elements/spot/sidewalk-patching.jpg?sfvrsn=6ad3e251_1	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/NiSource/nieus2prodazstg01.blob.core.windows.net/cdr-prod/images/librariesprovider3/design-elements/spot/sidewalk-patching06db.jpg	(from https://www.columbiagasky.com/services/work-in-your-neighborhood/property-restoration)
16:48:03	93412/93412	---M--	200	added ('OK')	image/jpeg	etag:%220x8DC4E91F4EF8C40%22	https://nieus2prodazstg01.blob.core.windows.net/cdr-prod/images/librariesprovider3/design-elements/spot/sidewalk-paving.jpg?sfvrsn=8cd2e251_1	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/NiSource/nieus2prodazstg01.blob.core.windows.net/cdr-prod/images/librariesprovider3/design-elements/spot/sidewalk-pavingf7b8.jpg	(from https://www.columbiagasky.com/services/work-in-your-neighborhood/property-restoration)
16:48:05	122308/122308	---M--	200	added ('OK')	image/jpeg	etag:%220x8DC4E91F5BAAD93%22	https://nieus2prodazstg01.blob.core.windows.net/cdr-prod/images/librariesprovider3/design-elements/spot/grass-seeding.jpg?sfvrsn=1ed3e251_1	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/NiSource/nieus2prodazstg01.blob.core.windows.net/cdr-prod/images/librariesprovider3/design-elements/spot/grass-seeding9fb9.jpg	(from https://www.columbiagasky.com/services/work-in-your-neighborhood/property-restoration)
16:48:05	0/-1	---M--	301	error ('')			https://www.columbiagasky.com/footer-menu/our-company/tariff-and-rate-information	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/NiSource/www.columbiagasky.com/footer-menu/our-company/tariff-and-rate-information.2d5.delayed	(from https://www.columbiagasky.com/services/work-in-your-neighborhood/property-restoration)
16:48:05	0/-1	---M--	301	error ('')			https://www.columbiagasky.com/footer-menu/partner-with-us/excavators	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/NiSource/www.columbiagasky.com/footer-menu/partner-with-us/excavators.2d6.delayed	(from https://www.columbiagasky.com/services/work-in-your-neighborhood/property-restoration)
16:48:05	0/-1	---M--	301	error ('')			https://www.columbiagasky.com/footer-menu/quick-links2	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/NiSource/www.columbiagasky.com/footer-menu/quick-links2.2d7.delayed	(from https://www.columbiagasky.com/services/work-in-your-neighborhood/property-restoration)
16:48:05	0/-1	---M--	302	error ('')			https://www.columbiagasky.com/portal/login	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/NiSource/www.columbiagasky.com/portal/login.2d8.delayed	(from https://www.columbiagasky.com/services/work-in-your-neighborhood/property-restoration)
16:48:05	0/-1	---M--	301	error ('')			https://www.columbiagasky.com/footer-menu/you-need-help/faqs	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/NiSource/www.columbiagasky.com/footer-menu/you-need-help/faqs.2d9.delayed	(from https://www.columbiagasky.com/services/work-in-your-neighborhood/property-restoration)
16:48:05	0/-1	---M--	301	error ('')			https://www.columbiagasky.com/footer-menu/you-need-help/contact-us	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/NiSource/www.columbiagasky.com/footer-menu/you-need-help/contact-us.2da.delayed	(from https://www.columbiagasky.com/services/work-in-your-neighborhood/property-restoration)
16:48:06	0/-1	---M--	301	error ('')			https://www.columbiagasky.com/energy-efficiency/for-your-home/calculate-your-savings	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/NiSource/www.columbiagasky.com/energy-efficiency/for-your-home/calculate-your-savings.2db.delayed	(from https://www.columbiagasky.com/safety/natural-gas-safety)
16:48:06	0/-1	---M--	301	error ('')			https://www.columbiagasky.com/help/quick-links/alert-center	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/NiSource/www.columbiagasky.com/help/quick-links/alert-center.2dc.delayed	(from https://www.columbiagasky.com/safety/natural-gas-safety)
16:48:06	0/-1	---M--	301	error ('')			https://www.columbiagasky.com/help/quick-links/report-an-emergency	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/NiSource/www.columbiagasky.com/help/quick-links/report-an-emergency.2dd.delayed	(from https://www.columbiagasky.com/safety/natural-gas-safety)
16:48:06	0/-1	---M--	301	error ('')			https://www.columbiagasky.com/help/quick-links/imposters-and-scams	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/NiSource/www.columbiagasky.com/help/quick-links/imposters-and-scams.2de.delayed	(from https://www.columbiagasky.com/safety/natural-gas-safety)
16:48:06	0/-1	---M--	301	error ('')			https://www.columbiagasky.com/help/help-center/understanding-your-bill	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/NiSource/www.columbiagasky.com/help/help-center/understanding-your-bill.2df.delayed	(from https://www.columbiagasky.com/safety/natural-gas-safety)
16:48:06	0/-1	---M--	301	error ('')			https://www.columbiagasky.com/energy-efficiency/for-your-home/calculate-your-savings	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/NiSource/www.columbiagasky.com/energy-efficiency/for-your-home/calculate-your-savings.2e0.delayed	(from https://www.columbiagasky.com/safety/natural-gas-safety)
16:48:06	0/-1	---M--	301	error ('')			https://www.columbiagasky.com/help/quick-links/alert-center	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/NiSource/www.columbiagasky.com/help/quick-links/alert-center.2e1.delayed	(from https://www.columbiagasky.com/safety/natural-gas-safety)
16:48:06	0/-1	---M--	301	error ('')			https://www.columbiagasky.com/help/quick-links/report-an-emergency	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/NiSource/www.columbiagasky.com/help/quick-links/report-an-emergency.2e2.delayed	(from https://www.columbiagasky.com/safety/natural-gas-safety)
16:48:06	0/-1	---M--	301	error ('')			https://www.columbiagasky.com/help/quick-links/imposters-and-scams	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/NiSource/www.columbiagasky.com/help/quick-links/imposters-and-scams.2e3.delayed	(from https://www.columbiagasky.com/safety/natural-gas-safety)
16:48:06	0/-1	---M--	301	error ('')			https://www.columbiagasky.com/help/help-center/understanding-your-bill	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/NiSource/www.columbiagasky.com/help/help-center/understanding-your-bill.2e4.delayed	(from https://www.columbiagasky.com/safety/natural-gas-safety)
16:48:06	45748/45748	---M--	200	added ('OK')	image/jpeg	etag:%220x8DAD3F6D6FF4DEE%22	https://nieus2prodazstg01.blob.core.windows.net/cdr-prod/images/librariesprovider3/safety/line-marking-flags.jpg?sfvrsn=921e4051_4	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/NiSource/nieus2prodazstg01.blob.core.windows.net/cdr-prod/images/librariesprovider3/safety/line-marking-flagsb906.jpg	(from https://www.columbiagasky.com/services/work-in-your-neighborhood/property-restoration)
16:48:07	103947/103947	---M--	200	added ('OK')	image/jpeg	etag:%220x8DAD3F6892448EC%22	https://nieus2prodazstg01.blob.core.windows.net/cdr-prod/images/librariesprovider3/design-elements/hero-images/employee-at-training-center.jpg?sfvrsn=ee8c6151_4	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/NiSource/nieus2prodazstg01.blob.core.windows.net/cdr-prod/images/librariesprovider3/design-elements/hero-images/employee-at-training-center351f.jpg	(from https://www.columbiagasky.com/safety/natural-gas-safety)
16:48:10	311047/311047	---M--	200	added ('OK')	image/jpeg	etag:%220x8DAD3F6684245A1%22	https://nieus2prodazstg01.blob.core.windows.net/cdr-prod/images/librariesprovider3/customer/woman-on-phone-with-coffee.jpg?sfvrsn=53214051_0	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/NiSource/nieus2prodazstg01.blob.core.windows.net/cdr-prod/images/librariesprovider3/customer/woman-on-phone-with-coffee56fa.jpg	(from https://www.columbiagasky.com/safety/natural-gas-safety)
16:48:10	68877/68877	---M--	200	added ('OK')	image/jpeg	etag:%220x8DB25878AA3360B%22	https://nieus2prodazstg01.blob.core.windows.net/cdr-prod/images/librariesprovider3/campaigns/811-call-before-you-dig.jpg?sfvrsn=36a01451_1	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/NiSource/nieus2prodazstg01.blob.core.windows.net/cdr-prod/images/librariesprovider3/campaigns/811-call-before-you-dig231c.jpg	(from https://www.columbiagasky.com/safety/natural-gas-safety)
16:48:12	362897/362897	---M--	200	added ('OK')	image/jpeg	etag:%220x8DAD3F6C17E32B3%22	https://nieus2prodazstg01.blob.core.windows.net/cdr-prod/images/librariesprovider3/employee/employee-looking-at-natural-gas-lines-in-customer-home.jpg?sfvrsn=2f204051_0	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/NiSource/nieus2prodazstg01.blob.core.windows.net/cdr-prod/images/librariesprovider3/employee/employee-looking-at-natural-gas-lines-in-customer-home9a7c.jpg	(from https://www.columbiagasky.com/safety/natural-gas-safety)
16:48:13	311177/311177	---M--	200	added ('OK')	image/jpeg	etag:%220x8DAD3F6CF261D24%22	https://nieus2prodazstg01.blob.core.windows.net/cdr-prod/images/librariesprovider3/employee/kentucky-employee-by-meter.jpg?sfvrsn=a6f54751_2	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/NiSource/nieus2prodazstg01.blob.core.windows.net/cdr-prod/images/librariesprovider3/employee/kentucky-employee-by-meter7648.jpg	(from https://www.columbiagasky.com/safety/natural-gas-safety)
16:48:14	220764/220764	---M--	200	added ('OK')	image/jpeg	etag:%220x8DAD3F6E41805BA%22	https://nieus2prodazstg01.blob.core.windows.net/cdr-prod/images/librariesprovider3/safety/cross-bore-image.jpg?sfvrsn=f1f54751_2	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/NiSource/nieus2prodazstg01.blob.core.windows.net/cdr-prod/images/librariesprovider3/safety/cross-bore-image2898.jpg	(from https://www.columbiagasky.com/safety/natural-gas-safety)
16:48:15	105196/105196	---M--	200	added ('OK')	image/jpeg	etag:%220x8DAD3F6D9BE54A7%22	https://nieus2prodazstg01.blob.core.windows.net/cdr-prod/images/librariesprovider3/safety/emergency-responders-at-training-center.jpg?sfvrsn=75f37c51_16	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/NiSource/nieus2prodazstg01.blob.core.windows.net/cdr-prod/images/librariesprovider3/safety/emergency-responders-at-training-center4cbc.jpg	(from https://www.columbiagasky.com/safety/natural-gas-safety)
16:48:16	35442/35442	---M--	200	added ('OK')	image/jpeg	etag:%220x8DD72225D549960%22	https://nieus2prodazstg01.blob.core.windows.net/cdr-prod/images/librariesprovider3/safety/kyh_thumb.jpg?sfvrsn=3acce951_2	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/NiSource/nieus2prodazstg01.blob.core.windows.net/cdr-prod/images/librariesprovider3/safety/kyh_thumbfdee.jpg	(from https://www.columbiagasky.com/safety/natural-gas-safety)
16:48:29	5204981/5204981	---M--	200	added ('OK')	application/pdf	date:Wed,%2002%20Apr%202025%2020:40:42%20GMT	https://www.columbiagasky.com/docs/librariesprovider12/safety/cky-know-your-home-brochure.pdf?sfvrsn=34b2f951_1	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/NiSource/www.columbiagasky.com/docs/librariesprovider12/safety/CKY-Know-Your-Home-Brochure35d5.pdf	(from https://www.columbiagasky.com/safety/natural-gas-safety)
16:48:41	0/-1	---M--	301	error ('')			https://www.columbiagasky.com/footer-menu/our-company/tariff-and-rate-information	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/NiSource/www.columbiagasky.com/footer-menu/our-company/tariff-and-rate-information.2ef.delayed	(from https://www.columbiagasky.com/safety/natural-gas-safety)
16:48:41	0/-1	---M--	301	error ('')			https://www.columbiagasky.com/footer-menu/partner-with-us/excavators	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/NiSource/www.columbiagasky.com/footer-menu/partner-with-us/excavators.2f0.delayed	(from https://www.columbiagasky.com/safety/natural-gas-safety)
16:48:41	0/-1	---M--	301	error ('')			https://www.columbiagasky.com/footer-menu/quick-links2	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/NiSource/www.columbiagasky.com/footer-menu/quick-links2.2f1.delayed	(from https://www.columbiagasky.com/safety/natural-gas-safety)
16:48:41	0/-1	---M--	302	error ('')			https://www.columbiagasky.com/portal/login	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/NiSource/www.columbiagasky.com/portal/login.2f2.delayed	(from https://www.columbiagasky.com/safety/natural-gas-safety)
16:48:41	0/-1	---M--	301	error ('')			https://www.columbiagasky.com/footer-menu/you-need-help/faqs	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/NiSource/www.columbiagasky.com/footer-menu/you-need-help/faqs.2f3.delayed	(from https://www.columbiagasky.com/safety/natural-gas-safety)
16:48:41	0/-1	---M--	301	error ('')			https://www.columbiagasky.com/footer-menu/you-need-help/contact-us	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/NiSource/www.columbiagasky.com/footer-menu/you-need-help/contact-us.2f4.delayed	(from https://www.columbiagasky.com/safety/natural-gas-safety)
16:48:41	0/-1	---M--	301	error ('')			https://www.columbiagasky.com/energy-efficiency/for-your-home/calculate-your-savings	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/NiSource/www.columbiagasky.com/energy-efficiency/for-your-home/calculate-your-savings.2f5.delayed	(from https://www.columbiagasky.com/safety/natural-gas-safety/report-gas-leaks)
16:48:41	0/-1	---M--	301	error ('')			https://www.columbiagasky.com/help/quick-links/alert-center	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/NiSource/www.columbiagasky.com/help/quick-links/alert-center.2f6.delayed	(from https://www.columbiagasky.com/safety/natural-gas-safety/report-gas-leaks)
16:48:41	0/-1	---M--	301	error ('')			https://www.columbiagasky.com/help/quick-links/report-an-emergency	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/NiSource/www.columbiagasky.com/help/quick-links/report-an-emergency.2f7.delayed	(from https://www.columbiagasky.com/safety/natural-gas-safety/report-gas-leaks)
16:48:41	0/-1	---M--	301	error ('')			https://www.columbiagasky.com/help/quick-links/imposters-and-scams	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/NiSource/www.columbiagasky.com/help/quick-links/imposters-and-scams.2f8.delayed	(from https://www.columbiagasky.com/safety/natural-gas-safety/report-gas-leaks)
16:48:41	0/-1	---M--	301	error ('')			https://www.columbiagasky.com/help/help-center/understanding-your-bill	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/NiSource/www.columbiagasky.com/help/help-center/understanding-your-bill.2f9.delayed	(from https://www.columbiagasky.com/safety/natural-gas-safety/report-gas-leaks)
16:48:41	0/-1	---M--	301	error ('')			https://www.columbiagasky.com/energy-efficiency/for-your-home/calculate-your-savings	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/NiSource/www.columbiagasky.com/energy-efficiency/for-your-home/calculate-your-savings.2fa.delayed	(from https://www.columbiagasky.com/safety/natural-gas-safety/report-gas-leaks)
16:48:41	0/-1	---M--	301	error ('')			https://www.columbiagasky.com/help/quick-links/alert-center	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/NiSource/www.columbiagasky.com/help/quick-links/alert-center.2fb.delayed	(from https://www.columbiagasky.com/safety/natural-gas-safety/report-gas-leaks)
16:48:41	0/-1	---M--	301	error ('')			https://www.columbiagasky.com/help/quick-links/report-an-emergency	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/NiSource/www.columbiagasky.com/help/quick-links/report-an-emergency.2fc.delayed	(from https://www.columbiagasky.com/safety/natural-gas-safety/report-gas-leaks)
16:48:41	0/-1	---M--	301	error ('')			https://www.columbiagasky.com/help/quick-links/imposters-and-scams	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/NiSource/www.columbiagasky.com/help/quick-links/imposters-and-scams.2fd.delayed	(from https://www.columbiagasky.com/safety/natural-gas-safety/report-gas-leaks)
16:48:41	0/-1	---M--	301	error ('')			https://www.columbiagasky.com/help/help-center/understanding-your-bill	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/NiSource/www.columbiagasky.com/help/help-center/understanding-your-bill.2fe.delayed	(from https://www.columbiagasky.com/safety/natural-gas-safety/report-gas-leaks)
16:48:42	5144385/5144385	---M--	200	added ('OK')	application/pdf	date:Wed,%2002%20Apr%202025%2020:40:49%20GMT	https://www.columbiagasky.com/docs/librariesprovider12/safety/cky-know-your-home-brochure-spanish.pdf?sfvrsn=3b3f951_1	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/NiSource/www.columbiagasky.com/docs/librariesprovider12/safety/CKY-Know-Your-Home-Brochure-Spanishf258.pdf	(from https://www.columbiagasky.com/safety/natural-gas-safety)
16:48:43	40290/40290	---M--	200	added ('OK')	image/png	etag:%220x8DCA81CFFAAD2AA%22	https://nieus2prodazstg01.blob.core.windows.net/cdr-prod/images/librariesprovider3/design-elements/icons/icon_listen.png?sfvrsn=8352e051_1	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/NiSource/nieus2prodazstg01.blob.core.windows.net/cdr-prod/images/librariesprovider3/design-elements/icons/icon_listen027d.png	(from https://www.columbiagasky.com/safety/natural-gas-safety/report-gas-leaks)
16:48:44	30596/30596	---M--	200	added ('OK')	image/png	etag:%220x8DCA81CFFAAF9B3%22	https://nieus2prodazstg01.blob.core.windows.net/cdr-prod/images/librariesprovider3/design-elements/icons/icon_smell.png?sfvrsn=8252e051_1	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/NiSource/nieus2prodazstg01.blob.core.windows.net/cdr-prod/images/librariesprovider3/design-elements/icons/icon_smell0073.png	(from https://www.columbiagasky.com/safety/natural-gas-safety/report-gas-leaks)
16:48:46	40717/40717	---M--	200	added ('OK')	image/png	etag:%220x8DCA81CFFF676D0%22	https://nieus2prodazstg01.blob.core.windows.net/cdr-prod/images/librariesprovider3/design-elements/icons/stop-listen-smell.png?sfvrsn=e452e051_1	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/NiSource/nieus2prodazstg01.blob.core.windows.net/cdr-prod/images/librariesprovider3/design-elements/icons/stop-listen-smell975d.png	(from https://www.columbiagasky.com/safety/natural-gas-safety/report-gas-leaks)
16:48:47	33090/33090	---M--	200	added ('OK')	image/jpeg	etag:%220x8DB57064556A99E%22	https://nieus2prodazstg01.blob.core.windows.net/cdr-prod/images/librariesprovider3/bills-and-payments/stop-icon-2023.jpg?sfvrsn=82c0ea51_1	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/NiSource/nieus2prodazstg01.blob.core.windows.net/cdr-prod/images/librariesprovider3/bills-and-payments/stop-icon-20231eb2.jpg	(from https://www.columbiagasky.com/safety/natural-gas-safety/report-gas-leaks)
16:48:48	31280/31280	---M--	200	added ('OK')	image/jpeg	etag:%220x8DB57066EB42098%22	https://nieus2prodazstg01.blob.core.windows.net/cdr-prod/images/librariesprovider3/bills-and-payments/leave-icon-2023.jpg?sfvrsn=f3c0ea51_1	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/NiSource/nieus2prodazstg01.blob.core.windows.net/cdr-prod/images/librariesprovider3/bills-and-payments/leave-icon-2023dac9.jpg	(from https://www.columbiagasky.com/safety/natural-gas-safety/report-gas-leaks)
16:48:49	32650/32650	---M--	200	added ('OK')	image/jpeg	etag:%220x8DB570690C835C2%22	https://nieus2prodazstg01.blob.core.windows.net/cdr-prod/images/librariesprovider3/bills-and-payments/call-icon-2023.jpg?sfvrsn=1cc1ea51_1	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/NiSource/nieus2prodazstg01.blob.core.windows.net/cdr-prod/images/librariesprovider3/bills-and-payments/call-icon-20234c65.jpg	(from https://www.columbiagasky.com/safety/natural-gas-safety/report-gas-leaks)
16:49:09	7897082/7897082	---M--	200	added ('OK')	application/pdf	date:Mon,%2015%20May%202023%2018:07:39%20GMT	https://www.columbiagasky.com/docs/librariesprovider12/safety/ky-booklet_mailer.pdf?	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/NiSource/www.columbiagasky.com/docs/librariesprovider12/safety/KY-Booklet_Mailerd41d.pdf	(from https://www.columbiagasky.com/safety/natural-gas-safety/report-gas-leaks)
16:49:28	0/-1	---M--	301	error ('')			https://www.columbiagasky.com/footer-menu/our-company/tariff-and-rate-information	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/NiSource/www.columbiagasky.com/footer-menu/our-company/tariff-and-rate-information.308.delayed	(from https://www.columbiagasky.com/safety/natural-gas-safety/report-gas-leaks)
16:49:28	0/-1	---M--	301	error ('')			https://www.columbiagasky.com/footer-menu/partner-with-us/excavators	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/NiSource/www.columbiagasky.com/footer-menu/partner-with-us/excavators.309.delayed	(from https://www.columbiagasky.com/safety/natural-gas-safety/report-gas-leaks)
16:49:28	0/-1	---M--	301	error ('')			https://www.columbiagasky.com/footer-menu/quick-links2	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/NiSource/www.columbiagasky.com/footer-menu/quick-links2.30a.delayed	(from https://www.columbiagasky.com/safety/natural-gas-safety/report-gas-leaks)
16:49:28	0/-1	---M--	302	error ('')			https://www.columbiagasky.com/portal/login	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/NiSource/www.columbiagasky.com/portal/login.30b.delayed	(from https://www.columbiagasky.com/safety/natural-gas-safety/report-gas-leaks)
16:49:28	0/-1	---M--	301	error ('')			https://www.columbiagasky.com/footer-menu/you-need-help/faqs	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/NiSource/www.columbiagasky.com/footer-menu/you-need-help/faqs.30c.delayed	(from https://www.columbiagasky.com/safety/natural-gas-safety/report-gas-leaks)
16:49:28	0/-1	---M--	301	error ('')			https://www.columbiagasky.com/footer-menu/you-need-help/contact-us	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/NiSource/www.columbiagasky.com/footer-menu/you-need-help/contact-us.30d.delayed	(from https://www.columbiagasky.com/safety/natural-gas-safety/report-gas-leaks)
16:49:29	0/-1	---M--	301	error ('')			https://www.columbiagasky.com/energy-efficiency/for-your-home/calculate-your-savings	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/NiSource/www.columbiagasky.com/energy-efficiency/for-your-home/calculate-your-savings.30e.delayed	(from https://www.columbiagasky.com/safety/natural-gas-safety/call-811-before-you-dig)
16:49:29	0/-1	---M--	301	error ('')			https://www.columbiagasky.com/help/quick-links/alert-center	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/NiSource/www.columbiagasky.com/help/quick-links/alert-center.30f.delayed	(from https://www.columbiagasky.com/safety/natural-gas-safety/call-811-before-you-dig)
16:49:29	0/-1	---M--	301	error ('')			https://www.columbiagasky.com/help/quick-links/report-an-emergency	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/NiSource/www.columbiagasky.com/help/quick-links/report-an-emergency.310.delayed	(from https://www.columbiagasky.com/safety/natural-gas-safety/call-811-before-you-dig)
16:49:29	0/-1	---M--	301	error ('')			https://www.columbiagasky.com/help/quick-links/imposters-and-scams	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/NiSource/www.columbiagasky.com/help/quick-links/imposters-and-scams.311.delayed	(from https://www.columbiagasky.com/safety/natural-gas-safety/call-811-before-you-dig)
16:49:29	0/-1	---M--	301	error ('')			https://www.columbiagasky.com/help/help-center/understanding-your-bill	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/NiSource/www.columbiagasky.com/help/help-center/understanding-your-bill.312.delayed	(from https://www.columbiagasky.com/safety/natural-gas-safety/call-811-before-you-dig)
16:49:29	0/-1	---M--	301	error ('')			https://www.columbiagasky.com/energy-efficiency/for-your-home/calculate-your-savings	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/NiSource/www.columbiagasky.com/energy-efficiency/for-your-home/calculate-your-savings.313.delayed	(from https://www.columbiagasky.com/safety/natural-gas-safety/call-811-before-you-dig)
16:49:29	0/-1	---M--	301	error ('')			https://www.columbiagasky.com/help/quick-links/alert-center	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/NiSource/www.columbiagasky.com/help/quick-links/alert-center.314.delayed	(from https://www.columbiagasky.com/safety/natural-gas-safety/call-811-before-you-dig)
16:49:29	0/-1	---M--	301	error ('')			https://www.columbiagasky.com/help/quick-links/report-an-emergency	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/NiSource/www.columbiagasky.com/help/quick-links/report-an-emergency.315.delayed	(from https://www.columbiagasky.com/safety/natural-gas-safety/call-811-before-you-dig)
16:49:29	0/-1	---M--	301	error ('')			https://www.columbiagasky.com/help/quick-links/imposters-and-scams	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/NiSource/www.columbiagasky.com/help/quick-links/imposters-and-scams.316.delayed	(from https://www.columbiagasky.com/safety/natural-gas-safety/call-811-before-you-dig)
16:49:29	0/-1	---M--	301	error ('')			https://www.columbiagasky.com/help/help-center/understanding-your-bill	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/NiSource/www.columbiagasky.com/help/help-center/understanding-your-bill.317.delayed	(from https://www.columbiagasky.com/safety/natural-gas-safety/call-811-before-you-dig)
16:49:29	7897082/7897082	---M--	200	added ('OK')	application/pdf	date:Mon,%2015%20May%202023%2018:07:39%20GMT	https://www.columbiagasky.com/docs/librariesprovider12/safety/ky-booklet_mailer.pdf?sfvrsn=71e81151_6	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/NiSource/www.columbiagasky.com/docs/librariesprovider12/safety/KY-Booklet_Mailer2a84.pdf	(from https://www.columbiagasky.com/safety/natural-gas-safety/report-gas-leaks)
16:49:30	285626/285626	---M--	200	added ('OK')	image/jpeg	etag:%220x8DAD3F67E3D39BB%22	https://nieus2prodazstg01.blob.core.windows.net/cdr-prod/images/librariesprovider3/customer/family-in-kitchen-together.jpg?sfvrsn=84c94751_0	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/NiSource/nieus2prodazstg01.blob.core.windows.net/cdr-prod/images/librariesprovider3/customer/family-in-kitchen-together6cc4.jpg	(from https://www.columbiagasky.com/safety/natural-gas-safety/report-gas-leaks)
16:49:30	2735/2735	---M--	200	added ('OK')	image/png	etag:%220x8DAD3F6943CC11D%22	https://nieus2prodazstg01.blob.core.windows.net/cdr-prod/images/librariesprovider3/design-elements/logos/811-logo.png?sfvrsn=558b6151_6	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/NiSource/nieus2prodazstg01.blob.core.windows.net/cdr-prod/images/librariesprovider3/design-elements/logos/811-logofb72.png	(from https://www.columbiagasky.com/safety/natural-gas-safety/call-811-before-you-dig)
